src_ip,relative_time,iat_mean,iat_std,jitter,pps,byte_rate,avg_pkt_size,flow_duration,syn_count,ack_count,protocol_type,sidp_entropy,dpdi_entropy,label
10.1.1.15,67.1497,0.1999999999999993,6.153480596427404e-15,9.473903143468002e-15,5.0,1440.0,288.0,0.7999999999999972,0,0,0,0.0,0.0,0
10.1.1.13,67.178614,0.3199214999999995,7.850000000786395e-05,0.0001570000000157279,3.0,696.0,232.0,0.639842999999999,0,3,1,0.0,0.0,0
10.1.1.20,67.39924699999999,0.47225699999999904,0.0,0.0,2.0,314.0,157.0,0.47225699999999904,0,0,0,1.0,1.0,0
10.1.1.21,67.39952699999999,0.19332900000000564,0.0,0.0,2.0,338.0,169.0,0.19332900000000564,0,1,1,1.0,1.0,0
10.1.1.22,67.40242199999999,0.40122400000001335,0.0,0.0,2.0,340.0,170.0,0.40122400000001335,0,0,0,0.0,0.0,0
10.1.1.3,67.44410599999999,0.20061150000000083,0.0457735000000028,0.0915470000000056,3.0,532.0,177.33333333333334,0.40122300000000166,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.27,67.49937299999999,0.22687000000000523,0.0,0.0,2.0,314.0,157.0,0.22687000000000523,0,0,0,1.0,1.0,0
10.1.1.4,67.699165,0.20544099999999332,0.0,0.0,2.0,314.0,157.0,0.20544099999999332,0,0,0,1.0,1.0,0
10.1.1.14,68.049624,0.2834966666666645,0.11725577635617475,0.24873500000000348,4.0,1056.0,264.0,0.8504899999999935,0,2,1,1.5,1.5,0
10.1.1.8,68.09894399999999,0.2958273333333352,0.30239782561204015,0.32153750000000514,4.0,678.0,169.5,0.8874820000000057,0,1,0,1.5,1.5,0
10.1.1.13,68.13845699999999,0.2133333333333335,0.0770890848405688,0.10926950000001057,4.0,840.0,210.0,0.6400000000000006,0,3,1,0.8112781244591328,0.8112781244591328,0
10.1.1.27,68.14356599999999,0.40122300000000166,0.0,0.0,3.0,510.0,170.0,0.8024460000000033,0,0,0,0.0,0.0,0
10.1.1.15,68.1497,0.09264855555555584,0.09156797757114156,0.15703787500000033,10.0,2832.0,283.2,0.8338370000000026,0,4,0,1.360964047443681,1.360964047443681,0
10.1.1.7,68.167267,0.10253424999999972,0.06085231530260419,0.10137985714285744,9.0,1674.0,186.0,0.8202739999999977,0,6,1,0.9182958340544894,0.9182958340544894,0
10.1.1.2,68.174357,0.40122299999998745,0.0,0.0,2.0,340.0,170.0,0.40122299999998745,0,0,0,0.0,0.0,0
10.1.1.22,68.20486899999999,0.40122300000000166,0.0,0.0,2.0,340.0,170.0,0.40122300000000166,0,0,0,0.0,0.0,0
10.1.1.23,68.223914,0.40122300000000166,0.0,0.0,2.0,340.0,170.0,0.40122300000000166,0,0,0,0.0,0.0,0
10.1.1.29,68.238755,0.20061150000000083,0.002937500000008697,0.005875000000017394,3.0,582.0,194.0,0.40122300000000166,0,3,1,0.0,0.0,0
10.1.1.6,68.241445,0.21522033333332993,0.0778604404145942,0.08910499999997512,4.0,704.0,176.0,0.6456609999999898,0,1,0,0.8112781244591328,0.8112781244591328,0
10.1.1.3,68.246552,0.6358659999999929,0.0,0.0,2.0,388.0,194.0,0.6358659999999929,0,2,1,0.0,0.0,0
10.1.1.20,68.27272699999999,0.16038633333333507,0.11377465960494557,0.24135249999999075,4.0,728.0,182.0,0.4811590000000052,0,2,0,1.0,1.0,0
10.1.1.4,68.30583,0.40122299999998745,0.0,0.0,2.0,340.0,170.0,0.40122299999998745,0,0,0,0.0,0.0,0
10.1.1.12,68.498944,0.38420200000000193,0.0,0.0,2.0,352.0,176.0,0.38420200000000193,0,0,0,1.0,1.0,0
10.1.1.18,68.52763999999999,0.09451500000000124,0.0,0.0,2.0,364.0,182.0,0.09451500000000124,0,1,0,1.0,1.0,0
10.1.1.24,68.578604,0.40122300000000166,0.0,0.0,2.0,388.0,194.0,0.40122300000000166,0,2,1,0.0,0.0,0
10.1.1.22,69.00731499999999,0.1782097500000006,0.10811148228882497,0.11760566666665777,5.0,872.0,174.4,0.7128390000000024,0,2,0,1.5219280948873626,1.5219280948873626,0
10.1.1.7,69.012232,0.0959035,0.05839133679279845,0.10422322222222154,11.0,2014.0,183.0909090909091,0.9590350000000001,0,6,1,0.9940302114769566,0.9940302114769566,0
10.1.1.23,69.02641999999999,0.2862620000000007,0.27706799999999276,0.5541359999999855,3.0,508.0,169.33333333333334,0.5725240000000014,0,1,0,1.584962500721156,1.584962500721156,0
10.1.1.6,69.05047599999999,0.2968483333333343,0.18892665996153157,0.40076949999998845,4.0,728.0,182.0,0.890545000000003,0,2,0,1.0,1.0,0
10.1.1.8,69.050964,0.07662183333333299,0.018004583239800028,0.006929090909088906,13.0,2378.0,182.92307692307693,0.9194619999999958,0,7,1,0.9957274520849256,0.9957274520849256,0
10.1.1.20,69.07517399999999,0.2746306666666669,0.17902859469245766,0.18988850000000213,4.0,654.0,163.5,0.8238920000000007,0,0,0,0.8112781244591328,0.8112781244591328,0
10.1.1.21,69.088088,0.8114300000000014,0.0,0.0,2.0,338.0,169.0,0.8114300000000014,0,1,1,1.0,1.0,0
10.1.1.13,69.098457,0.3200000000000003,7.105427357601002e-15,1.4210854715202004e-14,3.0,696.0,232.0,0.6400000000000006,0,3,1,0.0,0.0,0
10.1.1.25,69.14241299999999,0.267540999999999,0.1045158279018075,0.12756600000000162,4.0,654.0,163.5,0.802622999999997,0,0,0,0.8112781244591328,0.8112781244591328,0
10.1.1.15,69.173057,0.1592874999999978,0.0866270213862342,0.08128433333333855,5.0,1488.0,297.6,0.6371499999999912,0,2,0,0.9709505944546688,0.9709505944546688,0
10.1.1.14,69.17866699999999,0.22508000000000075,0.03546847614431428,0.03761999999999688,4.0,1034.0,258.5,0.6752400000000023,0,0,0,0.0,0.0,0
10.1.1.12,69.20314599999999,0.2133333333333335,0.11128455885202772,0.23032250000001397,4.0,856.0,214.0,0.6400000000000006,0,1,0,0.8112781244591328,0.8112781244591328,0
10.1.1.18,69.34764,0.09434399999999243,0.0,0.0,2.0,364.0,182.0,0.09434399999999243,0,1,0,1.0,1.0,0
10.1.1.24,69.38104999999999,0.31789400000000967,0.0,0.0,2.0,338.0,169.0,0.31789400000000967,0,1,1,1.0,1.0,0
10.1.1.31,69.400099,0.40122300000000166,0.0,0.0,2.0,388.0,194.0,0.40122300000000166,0,2,1,0.0,0.0,0
10.1.1.2,69.40155399999999,0.29875600000000446,0.2807900000000032,0.5615800000000064,3.0,508.0,169.33333333333334,0.5975120000000089,0,1,0,1.584962500721156,1.584962500721156,0
10.1.1.11,70.026872,0.4360360000000014,0.34664300000000026,0.6932860000000005,3.0,508.0,169.33333333333334,0.8720720000000028,0,1,0,1.584962500721156,1.584962500721156,0
10.1.1.8,70.05189499999999,0.06833333333333395,0.02364181133899767,0.023289999999999044,13.0,2352.0,180.92307692307693,0.8200000000000074,0,7,1,1.2957378005380122,1.2957378005380122,0
10.1.1.14,70.053907,0.12064128571428512,0.08115758955216638,0.12939699999999968,8.0,2258.0,282.25,0.8444889999999958,0,3,0,0.954434002924965,0.954434002924965,0
10.1.1.13,70.05845699999999,0.33030750000000353,0.01030749999999614,0.02061499999999228,3.0,696.0,232.0,0.6606150000000071,0,3,1,0.0,0.0,0
10.1.1.2,70.08146599999999,0.2340270000000023,0.09451259948106272,0.20049150000001248,4.0,728.0,182.0,0.7020810000000068,0,2,0,1.0,1.0,0
10.1.1.28,70.09894399999999,0.2856583333333352,0.18266644939220336,0.21175999999999817,4.0,702.0,175.5,0.8569750000000056,0,2,1,1.5,1.5,0
10.1.1.22,70.11451199999999,0.2674820000000011,0.1206124339941819,0.14614800000000372,4.0,752.0,188.0,0.8024460000000033,0,3,1,0.8112781244591328,0.8112781244591328,0
10.1.1.7,70.135267,0.1818384999999978,0.017814500000000066,0.03562900000000013,3.0,532.0,177.33333333333334,0.3636769999999956,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.12,70.163146,0.2785993333333323,0.058549384291289565,0.06210100000001262,4.0,768.0,192.0,0.8357979999999969,0,0,0,0.8112781244591328,0.8112781244591328,0
10.1.1.18,70.16763999999999,0.09434400000000664,0.0,0.0,2.0,364.0,182.0,0.09434400000000664,0,1,0,1.0,1.0,0
10.1.1.15,70.18033999999999,0.20000000000000284,0.0,0.0,5.0,1440.0,288.0,0.8000000000000114,0,0,0,0.0,0.0,0
10.1.1.4,70.19911099999999,0.2904840000000064,0.11073899999999526,0.22147799999999052,3.0,484.0,161.33333333333334,0.5809680000000128,0,0,0,0.9182958340544894,0.9182958340544894,0
10.1.1.30,70.221841,0.20061199999999957,0.12328800000000939,0.24657600000001878,3.0,484.0,161.33333333333334,0.40122399999999914,0,0,0,0.9182958340544894,0.9182958340544894,0
10.1.1.6,70.269021,0.10001857142857164,0.11034499566730033,0.14428599999999867,8.0,1536.0,192.0,0.7001300000000015,0,5,1,1.2987949406953987,1.2987949406953987,0
10.1.1.5,70.29836499999999,0.20061150000000083,0.19952249999999339,0.39904499999998677,3.0,532.0,177.33333333333334,0.40122300000000166,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.24,70.56813,0.40122300000000166,0.0,0.0,2.0,340.0,170.0,0.40122300000000166,0,0,0,0.0,0.0,0
10.1.1.23,70.640243,0.014508999999989669,0.0,0.0,2.0,364.0,182.0,0.014508999999989669,0,1,0,1.0,1.0,0
10.1.1.26,71.007915,0.4012235000000004,4.999999987376214e-07,9.999999974752427e-07,3.0,510.0,170.0,0.8024470000000008,0,0,0,0.0,0.0,0
10.1.1.30,71.024288,0.40122299999999456,7.105427357601002e-15,1.4210854715202004e-14,3.0,510.0,170.0,0.8024459999999891,0,0,0,0.0,0.0,0
10.1.1.8,71.035895,0.14553799999999958,0.04128228700060538,0.04430880000000457,7.0,1262.0,180.28571428571428,0.8732279999999975,0,3,0,0.9852281360342515,0.9852281360342515,0
10.1.1.13,71.03907199999999,0.24003199999999936,0.10685472036367798,0.08675199999999943,5.0,1072.0,214.4,0.9601279999999974,0,4,1,0.7219280948873623,0.7219280948873623,0
10.1.1.14,71.053907,0.12064128571428512,0.07092164246086545,0.04465533333333127,8.0,2280.0,285.0,0.8444889999999958,0,5,1,1.2987949406953987,1.2987949406953987,0
10.1.1.27,71.086947,0.20061150000000083,0.06714050000000071,0.13428100000000143,5.0,922.0,184.4,0.8024460000000033,0,3,1,0.9709505944546688,0.9709505944546688,0
10.1.1.5,71.100811,0.2674823333333336,0.10477363396495777,0.1831640000000121,4.0,752.0,188.0,0.8024470000000008,0,3,1,0.8112781244591328,0.8112781244591328,0
10.1.1.21,71.110632,0.4012235000000004,4.999999987376214e-07,9.999999974752427e-07,3.0,510.0,170.0,0.8024470000000008,0,0,0,0.0,0.0,0
10.1.1.15,71.12115499999999,0.08591850000000108,0.042209154393924746,0.07604333333333733,11.0,3144.0,285.8181818181818,0.8591850000000107,0,5,0,1.3485878960124225,1.3485878960124225,0
10.1.1.12,71.12314599999999,0.3200000000000003,7.105427357601002e-15,1.4210854715202004e-14,3.0,624.0,208.0,0.6400000000000006,0,0,0,0.0,0.0,0
10.1.1.4,71.139872,0.20061199999999957,0.15918200000000837,0.31836400000001674,3.0,558.0,186.0,0.40122399999999914,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.22,71.31861699999999,0.3401635000000027,0.1430454999999995,0.286090999999999,3.0,532.0,177.33333333333334,0.6803270000000055,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.28,71.324911,0.14448499999999834,0.15891945034723365,0.3371190000000013,4.0,728.0,182.0,0.43345499999999504,0,2,0,1.0,1.0,0
10.1.1.24,71.370577,0.40122300000000166,0.0,0.0,2.0,340.0,170.0,0.40122300000000166,0,0,0,0.0,0.0,0
10.1.1.7,71.40949499999999,0.18387400000000298,0.0198740000000015,0.039748000000003,3.0,558.0,186.0,0.36774800000000596,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.29,71.494389,0.40122300000000166,0.0,0.0,2.0,340.0,170.0,0.40122300000000166,0,0,0,0.0,0.0,0
10.1.1.6,71.529916,0.1082909999999977,0.05572049350552912,0.04985433333333352,5.0,898.0,179.6,0.4331639999999908,0,2,0,0.9709505944546688,0.9709505944546688,0
10.1.1.6,72.020269,0.07349208333333242,0.06996013597930306,0.1067488181818109,13.0,2328.0,179.07692307692307,0.8819049999999891,0,6,0,1.3143204867061786,1.3143204867061786,0
10.1.1.8,72.073123,0.16400000000000148,0.0,0.0,3.0,510.0,170.0,0.32800000000000296,0,0,0,0.0,0.0,0
10.1.1.12,72.083146,0.39317049999999654,0.23991649999999254,0.4798329999999851,3.0,648.0,216.0,0.7863409999999931,0,1,0,0.9182958340544894,0.9182958340544894,0
10.1.1.14,72.098396,0.14483266666666594,0.05891227382774753,0.0510040000000032,7.0,2136.0,305.14285714285717,0.8689959999999957,0,5,1,0.8631205685666311,0.8631205685666311,0
10.1.1.23,72.09894399999999,0.3238605000000021,0.07736249999999956,0.1547249999999991,3.0,484.0,161.33333333333334,0.6477210000000042,0,0,0,0.9182958340544894,0.9182958340544894,0
10.1.1.15,72.12115499999999,0.09183700000000102,0.039990369540680165,0.08163000000000409,6.0,1800.0,300.0,0.45918500000000506,0,3,0,1.0,1.0,0
10.1.1.28,72.12735699999999,0.47158699999999953,0.0,0.0,2.0,314.0,157.0,0.47158699999999953,0,0,0,1.0,1.0,0
10.1.1.30,72.140092,0.16475475000000017,0.07200003637282147,0.09993266666666518,5.0,1610.0,322.0,0.6590190000000007,0,2,0,1.5219280948873626,1.5219280948873626,0
10.1.1.31,72.163574,0.7355819999999937,0.0,0.0,2.0,314.0,157.0,0.7355819999999937,0,0,0,1.0,1.0,0
10.1.1.24,72.173023,0.16513649999999913,0.09143337115490544,0.13875066666667615,5.0,872.0,174.4,0.6605459999999965,0,2,0,1.5219280948873626,1.5219280948873626,0
10.1.1.26,72.18552799999999,0.14242666666666537,0.08288011655530593,0.0933444999999935,4.0,678.0,169.5,0.4272799999999961,0,1,0,1.5,1.5,0
10.1.1.27,72.290617,0.20843999999999596,0.0,0.0,2.0,338.0,169.0,0.20843999999999596,0,1,1,1.0,1.0,0
10.1.1.29,72.29683499999999,0.17452266666667052,0.16759262949253445,0.2598520000000022,4.0,678.0,169.5,0.5235680000000116,0,1,0,1.5,1.5,0
10.1.1.25,72.29894399999999,0.5751259999999974,0.0,0.0,2.0,338.0,169.0,0.5751259999999974,0,1,1,1.0,1.0,0
10.1.1.21,72.314302,0.20061150000000083,0.11561350000000203,0.23122700000000407,3.0,484.0,161.33333333333334,0.40122300000000166,0,0,0,0.9182958340544894,0.9182958340544894,0
10.1.1.20,72.320224,0.20061150000000083,0.12045750000000766,0.2409150000000153,3.0,484.0,161.33333333333334,0.40122300000000166,0,0,0,0.9182958340544894,0.9182958340544894,0
10.1.1.13,72.508911,0.3199999999999932,0.0,0.0,2.0,416.0,208.0,0.3199999999999932,0,0,0,0.0,0.0,0
10.1.1.5,72.65497099999999,0.14445600000000525,0.0,0.0,2.0,338.0,169.0,0.14445600000000525,0,1,1,1.0,1.0,0
10.1.1.4,72.69921,0.19399300000000608,0.0,0.0,2.0,338.0,169.0,0.19399300000000608,0,1,1,1.0,1.0,0
10.1.1.6,73.043827,0.2343832500000005,0.21128196843007577,0.32868766666666716,5.0,874.0,174.8,0.937533000000002,0,1,0,0.7219280948873623,0.7219280948873623,0
10.1.1.5,73.05619399999999,0.40122300000000166,0.0,0.0,3.0,582.0,194.0,0.8024460000000033,0,3,1,0.0,0.0,0
10.1.1.31,73.06413699999999,0.29625900000000155,0.14844221946827052,0.15744699999999767,4.0,752.0,188.0,0.8887770000000046,0,3,1,0.8112781244591328,0.8112781244591328,0
10.1.1.14,73.098396,0.08888888888888857,0.060767908914789975,0.09461449999999694,10.0,2880.0,288.0,0.7999999999999972,0,6,1,1.295461844238322,1.295461844238322,0
10.1.1.8,73.09894399999999,0.1714653999999996,0.014930800000003328,0.009331750000004746,6.0,1114.0,185.66666666666666,0.857326999999998,0,5,1,0.6500224216483541,0.6500224216483541,0
10.1.1.29,73.09928199999999,0.20061150000000083,0.0781261281406522,0.15625199999999495,5.0,898.0,179.6,0.8024460000000033,0,2,0,0.9709505944546688,0.9709505944546688,0
10.1.1.7,73.09940399999999,0.13665799999999942,0.04492848055891981,0.04917519999999911,7.0,1214.0,173.42857142857142,0.8199479999999966,0,1,0,0.5916727785823274,0.5916727785823274,0
10.1.1.21,73.116749,0.7469789999999961,0.0,0.0,2.0,364.0,182.0,0.7469789999999961,0,1,0,1.0,1.0,0
10.1.1.20,73.122671,0.40122300000000166,0.0,0.0,2.0,340.0,170.0,0.40122300000000166,0,0,0,0.0,0.0,0
10.1.1.13,73.148911,0.23675966666666662,0.03655715864536169,0.07744449999999858,4.0,792.0,198.0,0.7102789999999999,0,1,0,1.5,1.5,0
10.1.1.24,73.234792,0.40122300000000166,0.0,0.0,2.0,388.0,194.0,0.40122300000000166,0,2,1,0.0,0.0,0
10.1.1.25,73.27529299999999,0.40122300000000166,0.0,0.0,2.0,388.0,194.0,0.40122300000000166,0,2,1,0.0,0.0,0
10.1.1.28,73.59805999999999,0.40122300000000166,0.0,0.0,2.0,340.0,170.0,0.40122300000000166,0,0,0,0.0,0.0,0
10.1.1.24,74.03723799999999,0.6617060000000095,0.0,0.0,2.0,338.0,169.0,0.6617060000000095,0,1,1,1.0,1.0,0
10.1.1.25,74.07773999999999,0.7212040000000002,0.0,0.0,2.0,338.0,169.0,0.7212040000000002,0,1,1,1.0,1.0,0
10.1.1.7,74.08335199999999,0.26492533333333296,0.094013099109764,0.1513879999999972,4.0,752.0,188.0,0.7947759999999988,0,3,1,0.8112781244591328,0.8112781244591328,0
10.1.1.2,74.12638299999999,0.21816850000000088,0.18396631292372617,0.13066000000000125,5.0,896.0,179.2,0.8726740000000035,0,3,1,1.370950594454669,1.370950594454669,0
10.1.1.6,74.14536,0.16400000000000148,0.0,0.0,2.0,340.0,170.0,0.16400000000000148,0,0,0,0.0,0.0,0
10.1.1.27,74.215167,0.39205350000000294,0.00916949999999872,0.01833899999999744,3.0,532.0,177.33333333333334,0.7841070000000059,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.8,74.253293,0.16402725000000018,4.719838451220821e-05,3.633333334581342e-05,5.0,850.0,170.0,0.6561090000000007,0,0,0,0.0,0.0,0
10.1.1.5,74.259864,0.40122300000000166,0.0,0.0,2.0,388.0,194.0,0.40122300000000166,0,2,1,0.0,0.0,0
10.1.1.29,74.302951,0.40122399999999914,0.0,0.0,2.0,340.0,170.0,0.40122399999999914,0,0,0,0.0,0.0,0
10.1.1.14,74.32624999999999,0.13333333333333522,0.08714183831483585,0.18464300000000122,4.0,1248.0,312.0,0.4000000000000057,0,4,1,0.0,0.0,0
10.1.1.4,74.384936,0.40122399999999914,0.0,0.0,2.0,340.0,170.0,0.40122399999999914,0,0,0,0.0,0.0,0
10.1.1.3,74.491204,0.18942900000000407,0.0,0.0,2.0,388.0,194.0,0.18942900000000407,0,2,1,0.0,0.0,0
10.1.1.31,74.55169,0.0921199999999942,0.0,0.0,2.0,364.0,182.0,0.0921199999999942,0,1,0,1.0,1.0,0
10.1.1.20,74.74985299999999,0.14923100000000034,0.0,0.0,2.0,314.0,157.0,0.14923100000000034,0,0,0,1.0,1.0,0
10.1.1.15,75.015874,0.11950237499999972,0.07814437420399886,0.11429957142857664,9.0,2688.0,298.6666666666667,0.9560189999999977,0,4,0,0.9910760598382222,0.9910760598382222,0
10.1.1.31,75.04503299999999,0.16048920000000066,0.15175365744179656,0.24066975000001278,6.0,1042.0,173.66666666666666,0.8024460000000033,0,2,0,1.459147917027245,1.459147917027245,0
10.1.1.5,75.06231,0.23708999999999492,0.0,0.0,2.0,338.0,169.0,0.23708999999999492,0,1,1,1.0,1.0,0
10.1.1.14,75.098889,0.27068233333333086,0.09995991442017846,0.10602350000000627,4.0,1224.0,306.0,0.8120469999999926,0,3,1,0.8112781244591328,0.8112781244591328,0
10.1.1.20,75.15107599999999,0.4012235000000004,4.999999987376214e-07,9.999999974752427e-07,3.0,510.0,170.0,0.8024470000000008,0,0,0,0.0,0.0,0
10.1.1.6,75.16920599999999,0.12300000000000111,0.04239145927542545,0.065109666666667,5.0,920.0,184.0,0.49200000000000443,0,4,1,0.7219280948873623,0.7219280948873623,0
10.1.1.2,75.391038,0.40122300000000166,0.0,0.0,2.0,340.0,170.0,0.40122300000000166,0,0,0,0.0,0.0,0
10.1.1.8,75.41175,0.12299999999999756,0.058395828772271056,0.09387066666666992,5.0,920.0,184.0,0.4919999999999902,0,4,1,0.7219280948873623,0.7219280948873623,0
10.1.1.21,75.47906099999999,0.40122300000000166,0.0,0.0,2.0,388.0,194.0,0.40122300000000166,0,2,1,0.0,0.0,0
10.1.1.7,75.499201,0.11448099999999783,0.0696390247251286,0.07416249999999991,4.0,654.0,163.5,0.3434429999999935,0,0,0,0.8112781244591328,0.8112781244591328,0
10.1.1.11,75.58227799999999,0.3166660000000121,0.0,0.0,2.0,338.0,169.0,0.3166660000000121,0,1,1,1.0,1.0,0
10.1.1.12,75.77517599999999,0.22376800000000685,0.0,0.0,2.0,352.0,176.0,0.22376800000000685,0,0,0,1.0,1.0,0
10.1.1.7,76.00631999999999,0.11893537500000129,0.052117790525255635,0.06616942857142963,9.0,1650.0,183.33333333333334,0.9514830000000103,0,5,1,0.9910760598382222,0.9910760598382222,0
10.1.1.13,76.023586,0.22951199999999972,0.10955195634340512,0.12232099999999946,4.0,840.0,210.0,0.6885359999999991,0,3,1,0.8112781244591328,0.8112781244591328,0
10.1.1.14,76.110936,0.15999999999999942,0.049573722043032405,0.028205750000008578,6.0,1584.0,264.0,0.7999999999999972,0,0,0,0.6500224216483541,0.6500224216483541,0
10.1.1.26,76.16650899999999,0.3921155000000027,0.009107499999998936,0.018214999999997872,3.0,534.0,178.0,0.7842310000000055,0,1,0,0.9182958340544894,0.9182958340544894,0
10.1.1.15,76.171893,0.23404899999999884,0.10408676286957395,0.21157050000000055,4.0,1080.0,270.0,0.7021469999999965,0,3,1,0.8112781244591328,0.8112781244591328,0
10.1.1.23,76.176312,0.40122300000000166,0.0,0.0,3.0,510.0,170.0,0.8024460000000033,0,0,0,0.0,0.0,0
10.1.1.31,76.192808,0.20061149999999373,0.14471749999999872,0.28943499999999744,3.0,558.0,186.0,0.40122299999998745,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.24,76.21542099999999,0.310154500000003,0.09106849999999866,0.18213699999999733,3.0,558.0,186.0,0.620309000000006,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.21,76.28150699999999,0.13478933333333507,0.186173201609562,0.39493299999999465,4.0,728.0,182.0,0.40436800000000517,0,2,0,1.0,1.0,0
10.1.1.12,76.290067,0.17185500000000076,0.12555935359422424,0.24096666666666522,5.0,1112.0,222.4,0.687420000000003,0,3,1,0.9709505944546688,0.9709505944546688,0
10.1.1.25,76.428946,0.21037700000000115,0.19084600000000052,0.38169200000000103,3.0,558.0,186.0,0.4207540000000023,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.18,76.587768,0.011175999999991859,0.0,0.0,2.0,338.0,169.0,0.011175999999991859,0,1,1,1.0,1.0,0
10.1.1.22,76.678587,0.16017850000000067,0.024230500000001598,0.048461000000003196,3.0,508.0,169.33333333333334,0.32035700000000134,0,1,0,1.584962500721156,1.584962500721156,0
10.1.1.15,77.01821799999999,0.1711644000000007,0.057671199999997216,0.03604450000000625,6.0,1848.0,308.0,0.8558220000000034,0,5,1,0.6500224216483541,0.6500224216483541,0
10.1.1.13,77.03212199999999,0.32000000000000267,6.69908671189231e-15,1.4210854715202004e-14,4.0,928.0,232.0,0.960000000000008,0,4,1,0.0,0.0,0
10.1.1.30,77.04912499999999,0.3750065000000049,0.02621749999999423,0.05243499999998846,3.0,484.0,161.33333333333334,0.7500130000000098,0,0,0,0.9182958340544894,0.9182958340544894,0
10.1.1.22,77.07981,0.22179099999999963,0.0851328270498499,0.17352066666666133,5.0,898.0,179.6,0.8871639999999985,0,2,0,0.9709505944546688,0.9709505944546688,0
10.1.1.21,77.087098,0.2706774999999979,0.041353499999992493,0.08270699999998499,3.0,508.0,169.33333333333334,0.5413549999999958,0,1,0,1.584962500721156,1.584962500721156,0
10.1.1.23,77.09894399999999,0.34113050000000555,0.06009249999999611,0.12018499999999221,3.0,484.0,161.33333333333334,0.6822610000000111,0,0,0,0.9182958340544894,0.9182958340544894,0
10.1.1.7,77.10412299999999,0.14913683333333458,0.18791039510931598,0.20920419999999637,7.0,1236.0,176.57142857142858,0.8948210000000074,0,3,0,1.4488156357251847,1.4488156357251847,0
10.1.1.14,77.110936,0.1999999999999993,0.00021496046148563572,0.00030400000000933386,5.0,1440.0,288.0,0.7999999999999972,0,0,0,0.0,0.0,0
10.1.1.8,77.121203,0.11714285714285617,0.04371266175647964,0.04969199999999082,8.0,1408.0,176.0,0.8199999999999932,0,2,0,0.8112781244591328,0.8112781244591328,0
10.1.1.6,77.15082199999999,0.14965779999999995,0.0288351356535734,0.018153499999996825,6.0,1114.0,185.66666666666666,0.7482889999999998,0,5,1,0.6500224216483541,0.6500224216483541,0
10.1.1.24,77.198944,0.29837500000000006,0.10284899999999908,0.20569799999999816,3.0,532.0,177.33333333333334,0.5967500000000001,0,2,1,0.9182958340544894,0.9182958340544894,0
10.1.1.28,77.200283,0.39866099999998994,0.0,0.0,2.0,314.0,157.0,0.39866099999998994,0,0,0,1.0,1.0,0
10.1.1.29,77.21116199999999,0.4881480000000096,0.0,0.0,2.0,314.0,157.0,0.4881480000000096,0,0,0,1.0,1.0,0
10.1.1.25,77.246146,0.13374100000000055,0.15282762790368648,0.17182400000000086,4.0,702.0,175.5,0.40122300000000166,0,2,1,1.5,1.5,0
10.1.1.12,77.25006699999999,0.3200000000000074,0.0,0.0,2.0,464.0,232.0,0.3200000000000074,0,2,1,0.0,0.0,0
10.1.1.20,77.399509,0.11027400000000398,0.0,0.0,2.0,338.0,169.0,0.11027400000000398,0,1,1,1.0,1.0,0
10.1.1.18,77.40776799999999,0.32611700000001065,0.0,0.0,2.0,364.0,182.0,0.32611700000001065,0,1,0,1.0,1.0,0
10.1.1.3,77.583131,0.016210000000000946,0.0,0.0,2.0,338.0,169.0,0.016210000000000946,0,1,1,1.0,1.0,0
10.1.1.4,77.624139,0.07491799999999671,0.0,0.0,2.0,338.0,169.0,0.07491799999999671,0,1,1,1.0,1.0,0
10.1.1.22,78.066666,0.40122299999999456,7.105427357601002e-15,1.4210854715202004e-14,3.0,582.0,194.0,0.8024459999999891,0,3,1,0.0,0.0,0
10.1.1.15,78.07404,0.24163466666666503,0.14003887827393705,0.1676789999999997,4.0,1032.0,258.0,0.7249039999999951,0,1,0,1.5,1.5,0
10.1.1.25,78.08202399999999,0.2674823333333336,0.12522649296995955,0.15057399999999888,4.0,704.0,176.0,0.8024470000000008,0,1,0,0.8112781244591328,0.8112781244591328,0
10.1.1.8,78.09894399999999,0.08512950000000075,0.07887050000000073,0.15774100000000146,3.0,484.0,161.33333333333334,0.1702590000000015,0,0,0,0.9182958340544894,0.9182958340544894,0
10.1.1.12,78.108527,0.2133333333333335,0.10506647807406436,0.21437449999999103,4.0,768.0,192.0,0.6400000000000006,0,0,0,0.8112781244591328,0.8112781244591328,0
10.1.1.14,78.20052199999999,0.498422000000005,0.0,0.0,2.0,456.0,228.0,0.498422000000005,0,1,1,1.0,1.0,0
10.1.1.7,78.260224,0.22980633333333364,0.09306420909004302,0.19741899999999646,4.0,728.0,182.0,0.6894190000000009,0,2,0,1.0,1.0,0
10.1.1.29,78.260347,0.40118900000000224,0.0,0.0,2.0,340.0,170.0,0.40118900000000224,0,0,0,0.0,0.0,0
